Kalmyk,0.231166667,10.40158333,6.514,0.266666667,0.2205,9.661833333,11.79283333,9.065916667,29.37791667,19.89516667,2.572333333
Kapu,3.09,5.334,61.1795,19.7365,0.001,2.791,0.001,2.679,3.206,0.5925,1.3895
Karakalpak,0.869625,27.2750625,13.4175,0.395625,0.36425,6.580375,7.1659375,5.5591875,19.639,13.8259375,4.9074375
Karen_Sgaw,0.9462,0.2289,0.631,27.772,27.7518,19.8161,12.9046,1.4696,5.5405,2.3535,0.5861
Karitiana,0.001,0.001,0.001,0.005666667,0.0805,0.956333333,2.740666667,2.977333333,4.79025,2.333333333,86.11275
Kashmiri_Pandit,1.562,23.92,56.168,7.193,0.001,2.456,0.001,0.001,5.268,1.241,2.188
Kazakh_China_Aksay,0.710428571,15.92385714,10.95928571,0.182142857,0.001,8.532857143,12.102,6.802,23.56742857,17.01028571,4.208857143
Kazakh_China_Aruvan,0.85,18.7605,10.409,0.453,0.1025,9.4235,7.9655,8.8075,21.719,16.6665,4.842
Kazakh_China_Keraite,0.736,20.7465,12.685,0.001,0.001,9.1205,6.205,9.321,20.7255,16.193,4.266
Kazakh_China_Naiman,0.284166667,21.65366667,11.59566667,0.0725,0.2225,8.041166667,9.144,7.208333333,22.15383333,15.81133333,3.812333333
Kazakh_Kazakhstan,0.544586207,22.83393103,11.85458621,0.486965517,0.09562069,7.482,8.32162069,7.024344828,21.65468966,15.67362069,4.027862069
Ket,0.0864375,17.08771875,9.95653125,0.0733125,0.001,2.59646875,0.001,2.1899375,25.1635625,31.67515625,11.169
Khakass,0.028714286,17.67185714,10.99957143,0.309357143,0.254785714,7.274571429,5.3275,4.755071429,23.20092857,22.527,7.6505
Khakass_Kachin,0.262125,14.81125,8.26675,0.001,0.001,7.529,6.8715,7.180875,23.711625,25.017625,6.346625
Khamnegan,0.2594,5.3467,3.6441,0.3193,0.0613,8.9352,8.9739,9.5682,34.437,25.0323,3.4227
Khant,0.023166667,26.98766667,11.20391667,0.075583333,0.001,0.780333333,0.049833333,1.61475,23.12158333,26.07691667,10.06508333
Kharia,3.614,0.001,44.201,33.202,6.824,4.872,0.001,4.85,1.196,0.537,0.703
Khmer,0.9278,0.5511,4.3981,41.192,45.0914,4.1674,1.5478,0.0242,0.4285,1.0581,0.6137
Khomani_San,90.012,2.653,3.493,1.025,0.001,1.451,0.001,0.001,0.001,0.732,0.6295
Khonda_Dora,2.943,0.001,37.852,38.274,12.198,3.508,0.001,3.724,0.001,1.302,0.195
Kinh_Vietnam,0.191222222,0.256166667,0.3265,14.17183333,52.4905,4.678888889,24.67672222,1.160666667,1.0485,0.575222222,0.4235
Komi,0.134818182,59.29436364,12.32918182,0.193545455,0.001,0.099545455,0.001,0.137181818,8.860727273,11.81163636,7.137363636
Kongo,94.604,1.325,1.647,1.232,0.001,0.001,0.001,0.08,0.001,0.148,0.959
Korean,0.040956522,0.014695652,0.043521739,0.312130435,5.103478261,12.1946087,37.1136087,28.925,13.32121739,2.794173913,0.136913043
Koryak,0.215315789,0.058,1.817210526,0.147631579,0.001,4.312315789,0.181052632,12.02252632,34.52410526,28.34073684,18.38026316
Kurumba,5.298,0.001,55.612,25.023,0.001,7.136,0.001,3.463,1.434,1.689,0.341
