Avar:GRC10044964,1.766,55.779,36.109,0.001,0.001,0.001,0.001,0.001,0.766,0.001,5.574
Avar:GRC10044965,1.171,57.016,34.19,0.001,0.096,0.001,0.001,0.001,2.064,0.001,5.458
Avar:GRC10044966,0.17,57.492,33.447,0.001,0.001,0.001,0.001,0.001,2.14,0.316,6.43
Avar:GRC10047499,1.194,55.307,33.255,0.001,0.001,0.001,0.001,0.001,1.825,2.427,5.988
Avar:GRC10047500,2.112,60.033,33.221,0.001,0.001,0.001,0.712,0.001,0.001,0.001,3.916
Avar:GRC10047502,1.242,55.943,35.17,0.001,0.001,0.001,0.001,0.001,2.028,0.406,5.207
Avar:GRC10047515,2.026,56.362,32.916,0.851,0.001,0.001,0.001,0.001,2.455,1.547,3.839
Avar:GRC10047516,0.807,55.865,35.213,1.065,0.001,0.001,0.001,0.001,1.686,0.001,5.36
Avar:GRC10047517,1.203,56.333,34.376,0.001,0.001,0.001,0.001,0.001,2.171,0.852,5.06
Avar:GRC10047518,0.908,56.396,35.329,0.001,0.001,0.001,0.001,0.001,2.662,0.077,4.623
Avar:GRC10047519,0.337,56.357,35.72,0.001,0.001,0.001,0.001,0.001,1.602,1.511,4.468
Avar:GRC10047520,0.985,55.699,38.154,0.001,0.001,0.001,0.001,0.001,1.26,1.231,2.666
Avar:GRC10047521,1.66,57.394,33.868,0.001,0.001,0.001,0.001,0.001,1.147,2.688,3.238
Avar:GRC10047522,0.49,56.413,34.868,0.001,0.001,0.001,0.001,0.001,0.88,1.55,5.793
Avar:GRC10047523,1.19,57.36,35.308,0.001,0.001,0.001,0.001,0.001,1.009,0.001,5.126
Avar:GRC10047524,1.344,55.734,36.594,0.001,0.001,0.001,0.001,0.001,3.237,0.001,3.086
Avar:GRC10047525,1.106,56.101,37.175,0.001,0.001,0.001,0.001,0.001,0.001,1.348,4.263
Avar:GRC10047526,0.375,54.275,34.237,0.001,0.001,0.001,0.001,0.001,2.152,2.487,6.469
Avar:GRC10047527,1.677,56.936,33.719,0.001,0.001,0.001,0.001,0.001,2.147,0.001,5.515
Avar:GRC10047528,0.34,59.145,33.583,0.001,0.001,0.298,0.001,0.001,1.237,0.608,4.786
Bahun:Ba15,1.168,16.195,47.212,8.275,0.001,7.613,5.03,4.237,4.53,2.88,2.86
Bahun:Ba25,2.237,13.717,44.124,9.943,0.001,11.719,5.927,3.546,5.789,1.443,1.554
Bahun:Ba37,2.232,13.256,44.646,7.183,0.001,13.06,7.263,3.25,6.822,1.658,0.631
Bahun:Ba48,1.797,23.603,51.495,8.761,0.001,7.132,1.33,0.439,2.86,0.001,2.579
Bai_Yunnan:11621808190049,0.567,0.001,1.356,5.505,15.609,29.62,34.446,2.41,8.925,1.473,0.088
Bai_Yunnan:12111808160083,0.221,0.964,0.683,4.988,8.67,29.545,35.235,5.685,12.809,1.199,0.001
Bai_Yunnan:23811709228995,0.001,0.001,0.629,3.927,15.508,26.952,37.502,3.688,7.893,3.173,0.726
Bai_Yunnan:24761808198132,0.725,0.001,1.741,3.73,14.622,25.28,35.562,7.351,9.042,1.944,0.001
Bai_Yunnan:45871808198054,0.619,0.625,0.878,3.823,12.024,26.209,41.32,2.749,9.668,2.085,0.001
Bai_Yunnan:47161808197987,0.004,0.756,0.136,2.327,15.867,28.119,37.256,2.471,11.28,1.782,0.001
Bai_Yunnan:48121808165387,0.001,0.546,1.01,2.273,15.243,24.764,37.124,5.001,9.623,3.975,0.44
Bai_Yunnan:57821808196514,0.682,0.001,1.16,3.768,18.183,20.931,39.532,5.994,7.086,2.661,0.001
Bai_Yunnan:61451808160032,0.413,1.003,0.438,2.423,8.528,30.012,36.605,5.773,10.499,3.469,0.837
Bai_Yunnan:63191808160145,0.195,0.001,1.819,3.424,13.074,27.883,37.502,3.713,9.232,3.157,0.001
Bai_Yunnan:63301808190197,0.158,0.001,2.362,5.071,9.291,26.912,35.752,8.47,6.797,5.184,0.001
Bai_Yunnan:65281808198052,0.418,0.001,0.109,4.176,16.816,24.249,37.381,3.822,10.061,2.965,0.001
Bai_Yunnan:67661808190064,0.386,0.001,1.294,5.405,14.353,26.249,36.179,2.461,11.206,2.465,0.001
Bai_Yunnan:69391808190054,0.42,0.908,0.905,3.599,13.831,27.126,40.475,2.874,8.317,1.256,0.29
Bai_Yunnan:96871808160336,0.013,0.848,1.168,3.969,12.006,29.807,35.971,3.076,10.01,2.577,0.555
Balochi:HGDP00052,2.862,33.357,55.882,2.99,0.001,0.001,0.001,0.001,2.351,0.678,1.876
Balochi:HGDP00054,1.928,36.236,54.895,2.786,0.001,0.001,0.001,0.001,0.396,1.508,2.246
Balochi:HGDP00056,2.423,25.922,58.637,6.297,0.001,0.001,0.691,0.7,3.38,0.001,1.948
Balochi:HGDP00058,2.375,29.513,57.215,4.434,0.001,0.474,0.001,0.001,2.221,0.72,3.045
Balochi:HGDP00062,4.33,34.516,54.698,2.067,0.001,0.001,0.001,0.001,1.85,1.232,1.304
Balochi:HGDP00064,3.177,35.284,54.102,2.425,0.001,0.001,0.001,0.001,1.647,0.546,2.815
Balochi:HGDP00066,2.48,33.053,56.373,2.693,0.001,0.001,0.001,0.001,2.812,0.001,2.584
Balochi:HGDP00068,2.131,32.234,51.393,4.065,0.001,1.376,0.001,0.123,2.908,3.181,2.589
Balochi:HGDP00072,3.139,32.506,56.273,2.593,0.001,0.001,0.001,0.001,2.613,0.001,2.87
Balochi:HGDP00074,2.744,33.057,57.332,2.062,0.597,0.229,0.001,0.001,2.329,1.457,0.19
Balochi:HGDP00078,6.65,35.13,50.789,2.694,0.001,0.001,0.001,0.001,1.805,0.24,2.688
Balochi:HGDP00080,4.01,32.874,55.718,2.422,0.001,0.001,0.001,0.001,1.218,1.362,2.393
Balochi:HGDP00082,1.82,33.847,54.477,2.789,0.001,0.001,0.001,0.001,2.023,2.186,2.854
Balochi:HGDP00086,2.331,33.546,56.809,2.931,0.001,0.001,0.001,0.001,2.192,0.001,2.186
Balochi:HGDP00088,2.813,34.891,53.518,4.911,0.001,0.001,0.001,0.001,0.088,0.499,3.275
Balochi:HGDP00090,4.301,27.932,57.838,6.108,0.001,0.001,0.001,0.326,0.527,1.163,1.802
Balochi:HGDP00092,2.884,28.328,59.439,4.995,0.001,1.011,0.001,0.001,1.464,0.001,1.876
Balochi:HGDP00094,3.124,31.301,55.338,4.651,0.001,0.315,0.001,0.001,3.212,0.001,2.055
Balochi:HGDP00096,4.093,30.643,56.419,5.085,0.001,0.001,0.001,0.001,1.648,1.274,0.835
Balochi:HGDP00098,5.396,30.019,54.882,4.003,0.001,1.74,0.001,0.787,0.665,0.578,1.928
Bantu_Kenya:HGDP01405,92.613,2.773,1.877,1.111,0.001,0.335,0.001,0.198,0.001,0.061,1.029
Bantu_Kenya:HGDP01406,90.915,4.651,1.864,0.848,0.001,0.001,0.001,0.454,0.143,0.211,0.91
Bantu_Kenya:HGDP01408,90.809,3.524,1.59,1.749,0.001,0.783,0.001,0.415,0.001,0.001,1.125
Bantu_Kenya:HGDP01412,91.49,2.411,2.726,1.097,0.001,0.001,0.153,1.099,0.001,0.001,1.021
Bantu_Kenya:HGDP01414,91.983,3.189,1.425,0.91,0.398,1.035,0.001,0.157,0.062,0.409,0.431
Bantu_Kenya:HGDP01417,91.364,3.338,2.487,1.619,0.001,0.789,0.001,0.001,0.001,0.112,0.287
Bantu_Kenya:HGDP01418,91.346,3.837,2.274,0.002,0.001,0.56,1.327,0.001,0.001,0.372,0.279
Bantu_Kenya:HGDP01419,91.523,2.59,2.823,0.835,0.001,0.001,0.127,0.788,0.001,0.467,0.844
Bantu_SA:HGDP00993,93.434,1.534,1.337,1.048,0.001,0.982,0.001,0.001,0.05,0.139,1.474
Bantu_SA:HGDP00994,93.883,2.203,0.527,0.952,0.066,0.001,0.001,0.857,0.001,0.001,1.509
Bantu_SA:HGDP01028,93.241,1.471,1.802,0.994,0.115,0.711,0.001,0.479,0.001,0.167,1.018
Bantu_SA:HGDP01030,93.993,1.148,1.626,0.457,0.001,0.001,0.001,0.167,0.534,1.264,0.809
Bantu_SA:HGDP01031,94.406,1.891,1.491,0.001,0.537,0.719,0.001,0.001,0.001,0.001,0.951
Bantu_SA:HGDP01033,93.388,3.236,0.703,0.362,0.001,0.001,0.983,0.001,0.001,0.789,0.535
Bantu_SA:HGDP01034,92.878,3.558,0.576,0.799,0.001,0.234,0.139,0.199,0.428,0.322,0.865
Bantu_SA:HGDP01035,93.619,2.742,0.001,1.597,0.001,0.752,0.001,0.001,0.001,0.001,1.285
Baoan:BAO03,0.001,2.734,2.687,1.121,3.722,21.28,41.151,9.979,13.162,2.771,1.394
Baoan:BAO11,0.001,1.109,5.057,0.001,7.633,22.534,40.143,6.625,10.707,4.554,1.637
Baoan:BAO12,0.001,2.475,0.882,1.393,4.392,20.532,36.7,10.533,16.228,5.083,1.781
Baoan:BAO15,0.718,5.574,7.062,2.316,9.617,22.914,26.149,7.461,11.472,4.901,1.813
Baoan:BAO22,1.067,2.134,4.914,1.266,8.38,22.341,36.694,4.745,15.79,2.668,0.001
Baoan:BAO26,0.001,7.028,6.806,0.629,7.606,16.185,38.861,3.181,14.182,3.25,2.272
Baoan:BAO47,0.529,7.639,3.76,0.001,6.283,20.207,37.884,5.813,11.563,3.779,2.544
Baoan:BAO53,0.001,3.988,7.837,2.469,5.031,20.777,35.536,6.969,13.847,3.317,0.228
Baoan:BAO54,0.605,3.93,5.816,0.439,5.194,19.562,36.312,10.249,13.478,4.414,0.001
Baoan:BAO60,0.537,0.68,5.959,1.85,0.34,30.277,36.201,4.246,14.814,4.684,0.414
Basque:HGDP01357,0.001,99.989,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.001
Basque:HGDP01358,0.001,99.99,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
Basque:HGDP01359,0.001,99.99,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
Basque:HGDP01361,0.001,99.99,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
Basque:HGDP01362,0.001,99.99,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
Basque:HGDP01363,0.001,99.988,0.001,0.001,0.003,0.001,0.001,0.001,0.001,0.001,0.001
Basque:HGDP01364,0.001,99.989,0.001,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001
Basque:HGDP01365,0.001,99.989,0.001,0.001,0.001,0.002,0.001,0.001,0.001,0.001,0.001
Basque:HGDP01366,0.001,99.987,0.001,0.001,0.001,0.001,0.002,0.001,0.003,0.001,0.001
Basque:HGDP01367,0.001,99.99,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
Basque:HGDP01368,0.001,99.99,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
Basque:HGDP01369,0.001,99.986,0.001,0.002,0.001,0.001,0.001,0.001,0.004,0.001,0.001
Basque:HGDP01370,0.001,99.988,0.001,0.001,0.001,0.001,0.001,0.003,0.001,0.001,0.001
Basque:HGDP01372,0.001,99.99,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
